12961,Business Administration,2018,,
12962,Textile Engineering,2012,,
12963,Journalism & Mass Communication,2011,,
12964,Textile Engineering,2012,,
12965,Textile Engineering,2012,,
12966,Computer Science & Engineering,2014,,
12967,Electrical and Electronic Engineering,2014,,
12968,Pharmacy,2015,,
12969,Law,2017,,
12970,Textile Engineering,2016,,
12971,Business Administration,2016,,
12972,Computer Science & Engineering,2013,,
12973,Textile Engineering,2016,,
12974,Electrical and Electronic Engineering,2015,,
12975,Business Administration,2017,,
12976,Business Administration,2015,,
12977,Business Administration,2017,,
12978,Business Administration,2015,,
12979,Electrical and Electronic Engineering,2017,,
12980,Computer Science & Engineering,2018,,
12981,Computer Science & Engineering,2017,,
12982,Business Administration,2016,,
12983,Computer Science & Engineering,2017,,
12984,Business Administration,2017,,
12985,Business Administration,2017,,
12986,Pharmacy,2018,,
12987,Electrical and Electronic Engineering,2017,,
12988,Business Administration,2017,,
12989,Law,2015,,
12990,Electrical and Electronic Engineering,2017,,
12991,Business Administration,2018,,
12992,Business Administration,2019,,
12993,Business Administration,2013,,
12994,English,2012,,
12995,Journalism & Mass Communication,2012,,
12996,Department of Electronics and Telecommunication Engineering,2012,,
12997,Textile Engineering,2014,,
12998,Real Estate,2015,,
12999,English,2011,,
13000,Business Administration,2012,,
13001,Business Administration,2013,,
13002,Computer Science & Engineering,2014,,
13003,Pharmacy,2015,,
13004,Computer Science & Engineering,2016,,
13005,Business Administration,2014,,
13006,Business Administration,2016,,
13007,Electrical and Electronic Engineering,2015,,
13008,Computer Science & Engineering,2015,,
13009,Electrical and Electronic Engineering,2017,,
13010,Computer Science & Engineering,2015,,
13011,Computer Science & Engineering,2017,,
13012,Electrical and Electronic Engineering,2017,,
13013,Software Engineering,2017,,
13014,Journalism & Mass Communication,2014,,
13015,Public Health,2015,,
13016,Textile Engineering,2018,,
13017,Business Administration,2018,,
13018,Electrical and Electronic Engineering,2018,,
13019,Business Administration,2018,,
13020,Business Administration,2017,,
13021,Computer Science & Engineering,2018,,
13022,Nutrition and Food Engineering,2019,,
13023,Department of Electronics and Telecommunication Engineering,2019,,
13024,Computer Science & Engineering,2018,,
13025,Textile Engineering,2019,,
13026,Business Administration,2018,,
13027,Business Administration,2018,,
13028,Electrical and Electronic Engineering,2018,,
13029,Computer Science & Engineering,2019,,
13030,Computer Science & Engineering,2016,,
13031,Textile Engineering,2018,,
13032,Electrical and Electronic Engineering,2019,,
13033,Public Health,2018,,
13034,Computer Science,2006,,
13035,Computer Science,2006,,
13036,Computer Science,2006,,
13037,Computer Science,2006,,
13038,Computer Science,2006,,
13039,Computer Science,2005,,
13040,Business Administration,2008,,
13041,Computing & Information Systems,2007,,
13042,Business Administration,2008,,
13043,Business Administration,2010,,
13044,Business Administration,2009,,
13045,Business Administration,2006,,
13046,Business Administration,2007,,
13047,Business Administration,2010,,
13048,Business Administration,2011,,
13049,Business Administration,2013,,
13050,Textile Engineering,2013,,
13051,Textile Engineering,2013,,
13052,Textile Engineering,2019,,
13053,English,2016,,
13054,Nutrition and Food Engineering,2014,,
13055,Electrical and Electronic Engineering,2017,,
13056,Textile Engineering,2015,,
13057,Business Administration,2016,,
13058,Business Administration,2018,,
13059,Business Administration,2018,,
13060,Business Administration,2016,,
13061,Computer Science & Engineering,2016,,
13062,Computer Science & Engineering,2017,,
13063,Computer Science & Engineering,2015,,
13064,Computer Science & Engineering,2015,,
13065,Electrical and Electronic Engineering,2015,,
13066,English,2017,,
13067,English,2016,,
13068,Business Administration,2017,,
13069,Business Administration,2013,,
13070,Electrical and Electronic Engineering,2017,,
13071,Business Administration,2016,,
13072,Computer Science & Engineering,2016,,
13073,Computer Science & Engineering,2016,,
13074,Business Administration,2016,,
13075,Textile Engineering,2018,,
13076,Computer Science & Engineering,2019,,
13077,Computer Science & Engineering,2019,,
13078,Business Administration,2017,,
13079,Multimedia and Creative Technology,2018,,
13080,Computer Science & Engineering,2018,,
13081,Computer Science & Engineering,2018,,
13082,Computer Science & Engineering,2019,,
13083,Business Administration,2019,,
13084,Department of Electronics and Telecommunication Engineering,2019,,
13085,Computer Science & Engineering,2019,,
13086,Electrical and Electronic Engineering,2019,,
13087,Electrical and Electronic Engineering,2018,,
13088,Business Administration,2018,,
13089,Electrical and Electronic Engineering,2019,,
13090,Electrical and Electronic Engineering,2019,,
13091,Public Health,2019,,
13092,Business Administration,2008,,
13093,Computer Science & Engineering,2006,,
13094,Computer Science & Engineering,2006,,
13095,Computer Science & Engineering,2006,,
13096,Computer Science & Engineering,2006,,
13097,Computer Science & Engineering,2006,,
13098,Computing & Information Systems,2006,,
13099,English,2006,,
13100,English,2006,,
13101,English,2006,,
13102,English,2006,,
13103,Business Administration,2007,,
13104,Business Administration,2008,,
13105,Business Administration,2008,,
13106,English,2007,,
13107,Business Administration,2011,,
13108,Business Administration,2010,,
13109,Business Administration,2008,,
13110,Computing & Information Systems,2014,,
13111,English,2008,,
13112,English,2014,,
13113,Law,2011,,
13114,Business Administration,2012,,
13115,Business Administration,2012,,
13116,Business Administration,2013,,
13117,Nutrition and Food Engineering,2014,,
13118,Real Estate,2014,,
13119,Nutrition and Food Engineering,2015,,
13120,Textile Engineering,2016,,
13121,Electrical and Electronic Engineering,2016,,
13122,Nutrition and Food Engineering,2018,,
13123,Computer Science & Engineering,2016,,
13124,Business Administration,2016,,
13125,Textile Engineering,2016,,
13126,Business Administration,2014,,
13127,Business Administration,2017,,
13128,Business Administration,2017,,
13129,Electrical and Electronic Engineering,2017,,
13130,Business Administration,2015,,
13131,Business Administration,2016,,
13132,Textile Engineering,2016,,
13133,Business Administration,2014,,
13134,Computer Science & Engineering,2018,,
13135,Electrical and Electronic Engineering,2018,,
13136,Computer Science & Engineering,2018,,
13137,Business Administration,2015,,
13138,Business Administration,2018,,
13139,English,2015,,
13140,Business Administration,2018,,
13141,Business Administration,2016,,
13142,Business Administration,2017,,
13143,Business Administration,2017,,
13144,Business Administration,2019,,
13145,Computer Science & Engineering,2012,,
13146,Commerce,2012,,
13147,Business Administration,2011,,
13148,Business Administration,2010,,
13149,Journalism & Mass Communication,2011,,
13150,Business Administration,2011,,
13151,Journalism & Mass Communication,2011,,
13152,Business Administration,2010,,
13153,Business Administration,2011,,
13154,Computer Science & Engineering,2012,,
13155,Business Administration,2012,,
13156,Textile Engineering,2012,,
13157,Textile Engineering,2014,,
13158,Textile Engineering,2014,,
13159,Electrical and Electronic Engineering,2017,,
13160,Real Estate,2015,,
13161,Business Administration,2015,,
13162,Electrical and Electronic Engineering,2016,,
13163,Textile Engineering,2016,,
13164,Business Administration,2018,,
13165,Textile Engineering,2017,,
13166,Pharmacy,2017,,
13167,Pharmacy,2018,,
13168,Pharmacy,2017,,
13169,Computer Science & Engineering,2017,,
13170,Computer Science & Engineering,2017,,
13171,Business Administration,2015,,
13172,Computer Science & Engineering,2017,,
13173,Electrical and Electronic Engineering,2018,,
13174,Law,2015,,
13175,Business Administration,2017,,
13176,Commerce,2007,,
13177,Business Administration,2007,,
13178,Business Administration,2007,,
13179,Business Administration,2006,,
13180,Textile Engineering,2013,,
13181,Business Administration,2015,,
13182,Business Administration,2013,,
13183,Business Administration,2015,,
13184,Computer Science & Engineering,2014,,
13185,Real Estate,2016,,
13186,Textile Engineering,2015,,
13187,Computer Science & Engineering,2014,,
13188,Business Administration,2015,,
13189,Business Administration,2015,,
13190,Textile Engineering,2016,,
13191,Computer Science & Engineering,2017,,
13192,Computer Science & Engineering,2017,,
13193,Business Administration,2016,,
13194,Business Administration,2016,,
13195,Pharmacy,2017,,
13196,Computer Science & Engineering,2017,,
13197,Business Administration,2016,,
13198,Computer Science & Engineering,2018,,
13199,Business Administration,2017,,
13200,Textile Engineering,2017,,
13201,Computer Science & Engineering,2018,,
13202,Electrical and Electronic Engineering,2019,,
13203,Public Health,2015,,
13204,Textile Engineering,2017,,
13205,Electrical and Electronic Engineering,2018,,
13206,Computer Science & Engineering,2017,,
13207,Business Administration,2018,,
13208,Business Administration,2019,,
13209,Public Health,2018,,
13210,Electrical and Electronic Engineering,2019,,
13211,Business Administration,2019,,
13212,Public Health,2019,,
13213,Department of Electronics and Telecommunication Engineering,2008,,
13214,Department of Electronics and Telecommunication Engineering,2009,,
13215,Department of Electronics and Telecommunication Engineering,2009,,
13216,Department of Electronics and Telecommunication Engineering,2011,,
13217,Department of Electronics and Telecommunication Engineering,2010,,
13218,Department of Electronics and Telecommunication Engineering,2009,,
13219,Department of Electronics and Telecommunication Engineering,2011,,
13220,Department of Electronics and Telecommunication Engineering,2014,,
13221,Department of Electronics and Telecommunication Engineering,2014,,
13222,Department of Electronics and Telecommunication Engineering,2011,,
13223,Department of Electronics and Telecommunication Engineering,2013,,
13224,Business Administration,2007,,
13225,Software Engineering,2014,,
13226,Department of Electronics and Telecommunication Engineering,2014,,
13227,Business Administration,2014,,
13228,English,2014,,
13229,Law,2014,,
13230,Business Administration,2014,,
13231,Business Administration,2012,,
13232,Nutrition and Food Engineering,2014,,
13233,Business Administration,2014,,
13234,Business Administration,2006,,
13235,Computer Science & Engineering,2007,,
13236,Commerce,2007,,
13237,Business Administration,2007,,
13238,Business Administration,2005,,
13239,Computer Science & Engineering,2008,,
13240,Textile Engineering,2013,,
13241,Department of Electronics and Telecommunication Engineering,2012,,
13242,Computer Science & Engineering,2014,,
13243,Department of Electronics and Telecommunication Engineering,2015,,
13244,Electrical and Electronic Engineering,2015,,
13245,Business Administration,2015,,
13246,Business Administration,2015,,
13247,Business Administration,2017,,
13248,Textile Engineering,2015,,
13249,Computer Science & Engineering,2014,,
13250,Business Administration,2015,,
13251,Law,2017,,
13252,Computer Science & Engineering,2017,,
13253,Business Administration,2016,,
13254,Textile Engineering,2017,,
13255,Law,2017,,
13256,Law,2017,,
13257,Business Administration,2016,,
13258,Computer Science & Engineering,2017,,
13259,Computer Science & Engineering,2017,,
13260,Textile Engineering,2016,,
13261,Electrical and Electronic Engineering,2019,,
13262,Department of Electronics and Telecommunication Engineering,2017,,
13263,Business Administration,2018,,
13264,Pharmacy,2018,,
13265,Software Engineering,2018,,
